video_url,video_description,like_count,sentiment,video_path,audio_path,raw_transcription,transcription,detected_language,transcription_status,transcription_error,language_probability,audio_duration_seconds,facial_expression,facial_expression_confidence,facial_expression_status,face_frames_analyzed,valid_windows,window_agreement,confidence_margin,facial_expression_model,facial_expression_error
https://www.tiktok.com/@rubysacne/video/7489182749685812526,,5829,negative,data\videos\video_029.mp4,data\audios\video_029.mp3,"Today is day 14 of testing 15 mineral sunscreens before the summer. Today we are testing the Saravi Hydrating Mineral Sunscreen. Throughout this series, I've noticed that the sunscreens that are SPF50 usually leave more of a white cast than the SPF30s and this is SPF50. So let's see what it looks like. So far, I am not a fan of the smell. It smells kind of like a rubber tire, but maybe that scent will go away once it dries down. The white cast is looking a little scary. Let's see how much this can blend down. You know that feeling when you're rubbing something in and you can tell that it's almost fully absorbed and so as you keep rubbing it in, you start pulling your skin more? That's what this feels like. And unfortunately, I have been rubbing my face for like two minutes at this point, which I feel like is more than enough time for me to blend in a sunscreen. And the white cast is pretty, pretty strong. I don't even want to do this, but let's see how it blends on the neck. I'm really scared right now. I think it definitely blended better on my neck and chest and it makes me want to keep blending it on my face, but it's just, it's pulling on my skin so much and I really don't like that feeling. So I don't think I can get it more blended than this. Another way that you can see that this formula is pretty thick is that it applies really streaky and it's slightly pasty. I don't know. I also find it a little difficult to blend into the hairline. It's super noticeable. Honestly, I don't even want to do a full day wear test, but I'll update you guys in a little while. I forgot to fill my final thoughts and say went to the gym with the sunscreen on and honestly, I feel like the only two things that this has going for it is that it will protect your skin and it is a breathable formula. Thankfully, my skin didn't feel like it was suffocating while I was sweating during my workout, which I can't say about other sunscreens. I hate to say it, but I rate this a 2 out of 10. I likely will not be using this again. If you've tried this one before, let me know what you think and let me know what I should try next.","Today is day 14 of testing 15 mineral sunscreens before the summer. Today we are testing the Saravi Hydrating Mineral Sunscreen. Throughout this series, I've noticed that the sunscreens that are SPF50 usually leave more of a white cast than the SPF30s and this is SPF50. So let's see what it looks like. So far, I am not a fan of the smell. It smells kind of like a rubber tire, but maybe that scent will go away once it dries down. The white cast is looking a little scary. Let's see how much this can blend down. You know that feeling when you're rubbing something in and you can tell that it's almost fully absorbed and so as you keep rubbing it in, you start pulling your skin more? That's what this feels like. And unfortunately, I have been rubbing my face for like two minutes at this point, which I feel like is more than enough time for me to blend in a sunscreen. And the white cast is pretty, pretty strong. I don't even want to do this, but let's see how it blends on the neck. I'm really scared right now. I think it definitely blended better on my neck and chest and it makes me want to keep blending it on my face, but it's just, it's pulling on my skin so much and I really don't like that feeling. So I don't think I can get it more blended than this. Another way that you can see that this formula is pretty thick is that it applies really streaky and it's slightly pasty. I don't know. I also find it a little difficult to blend into the hairline. It's super noticeable. Honestly, I don't even want to do a full day wear test, but I'll update you guys in a little while. I forgot to fill my final thoughts and say went to the gym with the sunscreen on and honestly, I feel like the only two things that this has going for it is that it will protect your skin and it is a breathable formula. Thankfully, my skin didn't feel like it was suffocating while I was sweating during my workout, which I can't say about other sunscreens. I hate to say it, but I rate this a 2 out of 10. I likely will not be using this again. If you've tried this one before, let me know what you think and let me know what I should try next.",en,success,,1.0,123.39,neutral,0.4481,uncertain,40,4,4/4,0.2968,ElenaRyumina/face_emotion_recognition,
https://www.tiktok.com/@nickimamas/video/7527685072892333326,"Replying to 🧚🏻‍♀️✈️Mare | Travel Agent@ if you have sensitive skin maybe skincare 😍! 2-3x/week instead?? but i think my nose looks better

#skincareproducts #skincaretok #sebaceousfilament #blackheads #skincareroutine #cerave #ceravesacleanser",1121,positive,data\videos\video_030.mp4,data\audios\video_030.mp3,"Here's the update on using the survey as a cleanser. So yes, it has been two months. I'm so so sorry. I forgot to film it and usually I like to try a product for one month. I use it at least once a day, so either morning or night or every other day, depending on how my skin is. I do have oily acne prone skin, so if you have sensitive skin, I wouldn't recommend it, because it is a stronger product with a salicylic acid. So I would say that my nose looks good. It's a lot more clear and smooth. As you can tell, it's not as dark black as it was before. I do have like the little piercing bumps, but that's for me messing with my piercings. And I think this was from when I tweeze my nose, like I was trying to get one of the hairs, and I just left a little scar. But on the topic of the cibaceous filaments, like look at that. It looks so good. So if you try a lot of things and nothing has worked yet, maybe try the survey as a cleanser.","Here's the update on using the CeraVe as a cleanser. So yes, it has been two months. I'm so so sorry. I forgot to film it and usually I like to try a product for one month. I use it at least once a day, so either morning or night or every other day, depending on how my skin is. I do have oily acne prone skin, so if you have sensitive skin, I wouldn't recommend it, because it is a stronger product with a salicylic acid. So I would say that my nose looks good. It's a lot more clear and smooth. As you can tell, it's not as dark black as it was before. I do have like the little piercing bumps, but that's for me messing with my piercings. And I think this was from when I tweeze my nose, like I was trying to get one of the hairs, and I just left a little scar. But on the topic of the cibaceous filaments, like look at that. It looks so good. So if you try a lot of things and nothing has worked yet, maybe try the CeraVe as a cleanser.",en,success,,1.0,49.88,neutral,0.372,uncertain,40,4,2/4,0.1037,ElenaRyumina/face_emotion_recognition,
https://www.tiktok.com/@princess.zeenah/video/7491022310393138437,"😭😭 I was really so disappointed, like this is the cerave hype
#skincarerant #fyp #skincarereview #skincare #cerave",68,negative,data\videos\video_031.mp4,data\audios\video_031.mp3,oh my god hell no man so i'm going to be trying this Sarah v. Pisham moisturizer in addition i just got this 3-Sham moisturizer in addition that comes with SPF 30 because i'm looking for good moisturizer and a good sunscreen so i'm going to be trying it out he's out he's out he's out who's going to like this who's going to like this this thing is not blending what the heck what? i should i should i just talk with my my corians team here because what the hell this was 20 dollars with hearts so 20 dollars i was just going like that like like this this is a real right now be so fucking real because like this this is crazy like what the hell this is so much high hopes for this this is why i have and i don't like this this is trash i'm done bye guys,oh my god hell no man so i'm going to be trying this CeraVe. Pisham moisturizer in addition i just got this 3-Sham moisturizer in addition that comes with SPF 30 because i'm looking for good moisturizer and a good sunscreen so i'm going to be trying it out he's out he's out he's out who's going to like this who's going to like this this thing is not blending what the heck what? i should i should i just talk with my my corians team here because what the hell this was 20 dollars with hearts so 20 dollars i was just going like that like like this this is a real right now be so fucking real because like this this is crazy like what the hell this is so much high hopes for this this is why i have and i don't like this this is trash i'm done bye guys,en,success,,1.0,73.7,neutral,0.3516,uncertain,50,5,3/5,0.1893,ElenaRyumina/face_emotion_recognition,
https://www.tiktok.com/@kendrathemom_/video/7487981439926029573,"Cerave products that are worth your money ! What brand should we review next
#brandreview #ceraveskincare #skincarereview #skincarerecommendations",66,positive,data\videos\video_032.mp4,data\audios\video_032.mp3,"I have tried nearly all the products from Sarah V and here are my all-time favorite products from the brand from a medical statistician. First up is the Sarah V ointment I use this for everything. Shop lips, you got it. Chafing, you got it. You want a slug, you got it. Rashes, eczema, literally everything. The Sarah V skin renewing that cream is one of the best creams to use if you have mature skin, if you really want to target those spines and wrinkles. Plus, it's so affordable, one of my favorite recommendations. This is their anti-dandruff shampoo and their anti-dandruff conditioner. I know how hard it is to find a really good shampoo and conditioner that's really going to target that dandruff. And I'm telling you right now, these are still hydrating and it still does the job. I recommend 100%. Plus, it's affordable and it doesn't make your hair feel like string after you use them, which I find a lot of not all of them. Some anti-dandruff shampoos I've tried where my hair felt like string after. If you have keratosis ploris or if you have rough and bumpy skin, this is their S-A skin renewing lotion. I'm telling you, it's amazing and it also exfoliates your entire body. I love it. Their baby line is one of the only lines I use for my two toddlers. I've used this one. There were newborns when there were babies. Now, one's four and one's two years old and this is what I've used and it works. Their vitamin C, I finished it. I don't have it with me, but it's one of the best drugstore vitamin C's to use. It has hydronic acid, ceramides, and of course the 10% vitamin C. I use this all the time because I do have eczema. I itch and you don't want to itch when you have eczema because it's going to make it worse. This literally stops it from itching. It's the servey anti-inch cream and I'm telling you it works. And I'm very sad that I finished it last week.","I have tried nearly all the products from CeraVe and here are my all-time favorite products from the brand from a medical statistician. First up is the CeraVe ointment I use this for everything. chapped lips, you got it. Chafing, you got it. You want a slug, you got it. Rashes, eczema, literally everything. The CeraVe skin renewing that cream is one of the best creams to use if you have mature skin, if you really want to target those spines and wrinkles. Plus, it's so affordable, one of my favorite recommendations. This is their anti-dandruff shampoo and their anti-dandruff conditioner. I know how hard it is to find a really good shampoo and conditioner that's really going to target that dandruff. And I'm telling you right now, these are still hydrating and it still does the job. I recommend 100%. Plus, it's affordable and it doesn't make your hair feel like string after you use them, which I find a lot of not all of them. Some anti-dandruff shampoos I've tried where my hair felt like string after. If you have keratosis pilaris or if you have rough and bumpy skin, this is their S-A skin renewing lotion. I'm telling you, it's amazing and it also exfoliates your entire body. I love it. Their baby line is one of the only lines I use for my two toddlers. I've used this one. There were newborns when there were babies. Now, one's four and one's two years old and this is what I've used and it works. Their vitamin C, I finished it. I don't have it with me, but it's one of the best drugstore vitamin C's to use. It has hyaluronic acid, ceramides, and of course the 10% vitamin C. I use this all the time because I do have eczema. I itch and you don't want to itch when you have eczema because it's going to make it worse. This literally stops it from itching. It's the CeraVe anti-itch cream and I'm telling you it works. And I'm very sad that I finished it last week.",en,success,,1.0,112.99,surprise,0.3173,uncertain,50,5,4/5,0.1336,ElenaRyumina/face_emotion_recognition,
https://www.tiktok.com/@kendrathemom_/video/7295808298274671877,"The difference between these two Cerave cleansers! What product should I do next
#kendrathemom #skincarereviews #brandreview #cerave",4192,neutral,data\videos\video_033.mp4,data\audios\video_033.mp3,"I want to talk about the difference between the cerevy hydrating cleanser and the cerevy foaming cleanser. First up, we should talk about what cleanser should you use for your skin type. If you have dry to sensitive skin, I would recommend using the hydrating cleanser. If you have combination to oily skin, I would recommend using the foaming cleanser. The hydrating cleanser has three essential ceramides and hyaluronic acid. It's also very creamy and melky and it goes on very soft. It feels like lotion on the skin. It's also not going to strip your skin, especially if you have sensitive skin, it's going to protect the skin barrier. So it's amazing. The foaming cleanser has three essential ceramides, hyaluronic acid and niacinamide. Niacinamide helps control the oil production in your skin. So it's amazing for oily skin. It's also great for combination skin. So because it has hyaluronic acid and it also has three essential ceramides, it's amazing for that dry skin as well. Because when you have combination skin, you have two more skin types in one dry skin and you have oily skin. So it'll also be great for that. So with the foaming cleanser, it comes out clear and once you put it under water, it'll turn like foaming. Have that foaming texture. Still nothing because I don't have water. And this is what it looks like when you run it underneath water. It's foamy and it won't strip your skin as well.","I want to talk about the difference between the cerevy hydrating cleanser and the cerevy foaming cleanser. First up, we should talk about what cleanser should you use for your skin type. If you have dry to sensitive skin, I would recommend using the hydrating cleanser. If you have combination to oily skin, I would recommend using the foaming cleanser. The hydrating cleanser has three essential ceramides and hyaluronic acid. It's also very creamy and melky and it goes on very soft. It feels like lotion on the skin. It's also not going to strip your skin, especially if you have sensitive skin, it's going to protect the skin barrier. So it's amazing. The foaming cleanser has three essential ceramides, hyaluronic acid and niacinamide. Niacinamide helps control the oil production in your skin. So it's amazing for oily skin. It's also great for combination skin. So because it has hyaluronic acid and it also has three essential ceramides, it's amazing for that dry skin as well. Because when you have combination skin, you have two more skin types in one dry skin and you have oily skin. So it'll also be great for that. So with the foaming cleanser, it comes out clear and once you put it under water, it'll turn like foaming. Have that foaming texture. Still nothing because I don't have water. And this is what it looks like when you run it underneath water. It's foamy and it won't strip your skin as well.",en,success,,1.0,108.2,surprise,0.3943,uncertain,50,5,5/5,0.1928,ElenaRyumina/face_emotion_recognition,
https://www.tiktok.com/@akwaugoj/video/7563696105540619541,"Skincare Review PT.1: Cerave Foaming Cleanser. This cleanser works well for normal to oily skin. Since I now have a oily-combination skin, my skin loves it. @CeraVe
#cerave #ceravefoamingcleanser #cleanserreview #ceravecleanser
Have you used this cleanser before? Let me know your thoughts…
Cerave Exfoliating Cleanser
Cerave Face Wash
Cerave Cleanser Burning
Cerave Sa Cleanser
Cerave Facial Cleanser Recall
Cerave Soothing Face Cleanser
Cerave Cleanser Ad
Cerave Foaming Cleanser
Cerave Cleanser and Moisturizer
Cerave Renewing Sa Cleanser
Cerave Foaming Cleanser Review for Oily Skin
Discover the benefits of the Cerave Foaming Cleanser for oily skin in this review! Share your experiences with this product. #cerave #cleanserreview",4831,positive,data\videos\video_034.mp4,data\audios\video_034.mp3,"Don't buy this cleanser. I repeat, don't buy this therapy for me cleanser if you know that you have a dry skin. This is a therapy for me cleanser with essential ceramite, nice and amite and hyaluronic acid. This cleanser is for normal to oily skin. As you all know, I have a combination skin and I've been using this cleanser for two weeks, about two weeks right now. And honestly, my skin loves it. It's not too dry and it is not too greasy. It just feels balanced like the right amount of balance. As you can see, I don't have like any new breakouts on my face. Like I said earlier, this cleanser has nice and amite, which helps with all your control and skin repair. I want in our advice if there is a cleanser is don't overload your routine with other nice and amite products. Like don't use too much nice and amite products in the same routine with this cleanser. Because obviously it will be too much and it can break you out. Besides that, it is very simple. It is very effective and my skin absolutely loves it. Thank you, Sarabi. Let me know your thoughts if you have used this cleanser before in the comments and I'll see you in my next video. Okay, bye.","Don't buy this cleanser. I repeat, don't buy this therapy for me cleanser if you know that you have a dry skin. This is a therapy for me cleanser with essential ceramite, nice and amite and hyaluronic acid. This cleanser is for normal to oily skin. As you all know, I have a combination skin and I've been using this cleanser for two weeks, about two weeks right now. And honestly, my skin loves it. It's not too dry and it is not too greasy. It just feels balanced like the right amount of balance. As you can see, I don't have like any new breakouts on my face. Like I said earlier, this cleanser has nice and amite, which helps with all your control and skin repair. I want in our advice if there is a cleanser is don't overload your routine with other nice and amite products. Like don't use too much nice and amite products in the same routine with this cleanser. Because obviously it will be too much and it can break you out. Besides that, it is very simple. It is very effective and my skin absolutely loves it. Thank you, Sarabi. Let me know your thoughts if you have used this cleanser before in the comments and I'll see you in my next video. Okay, bye.",en,success,,1.0,65.67,happiness,0.5201,uncertain,50,5,5/5,0.3362,ElenaRyumina/face_emotion_recognition,
https://www.tiktok.com/@itsbeverlysworld/video/7637595685910613262,"even if a product is bad, i will always be honest with yall!! and this is just not great under makeup, so i am not a fan of it
#GiftedByCeraVe #CeraVeMineralSunscreen #complimentary #CeraVe @influenster",1387,negative,data\videos\video_035.mp4,data\audios\video_035.mp3,"Here's the thing, if a brand sends me a product to review, it better be good because I would never lie to you guys. And I'm sorry, but this sunscreen just was not it. I think this would be perfect for someone who doesn't wear makeup, but it lays so horribly under makeup. And even like to the point where I would put it on, I couldn't even put my brow gel on top of it without it getting like those white chunks and like it would just look bad. And my skin looks dry, like when I put makeup on top. This is just, I think this would be great for like poolside for a gal who wears no makeup. I think it's amazing, it has no white cast whatsoever. Oh, I didn't even say, this is a survey invisible mineral sunscreen, SPF 50. It is invisible, no white cast whatsoever. I might keep this around for days that I don't wear makeup, but I wear makeup six or seven times a week. So like this just really, I don't force myself using this up before it expires. So you might have to say goodbye to her. So sorry, survey, love ya, don't love this.","Here's the thing, if a brand sends me a product to review, it better be good because I would never lie to you guys. And I'm sorry, but this sunscreen just was not it. I think this would be perfect for someone who doesn't wear makeup, but it lays so horribly under makeup. And even like to the point where I would put it on, I couldn't even put my brow gel on top of it without it getting like those white chunks and like it would just look bad. And my skin looks dry, like when I put makeup on top. This is just, I think this would be great for like poolside for a gal who wears no makeup. I think it's amazing, it has no white cast whatsoever. Oh, I didn't even say, this is a CeraVe invisible mineral sunscreen, SPF 50. It is invisible, no white cast whatsoever. I might keep this around for days that I don't wear makeup, but I wear makeup six or seven times a week. So like this just really, I don't force myself using this up before it expires. So you might have to say goodbye to her. So sorry, CeraVe, love ya, don't love this.",en,success,,1.0,51.64,surprise,0.2765,uncertain,50,5,3/5,0.0287,ElenaRyumina/face_emotion_recognition,
https://www.tiktok.com/@terreetaughtme/video/7511577568181521706,If you want to noticeably repair your skin barrier overnight THIS is all you need 🙂‍↕️✨ @CeraVe #fyp #foryou #cerave #ceramides #dryskin #slugging #aquaphor #overnightmask #glasskin #beautytips,3826,positive,data\videos\video_036.mp4,data\audios\video_036.mp3,"I'm about to put you on to one product that's going to transform your skin literally overnight. This is for the girl you want to wake up with the most hydrated, juiciest, supple skin of their lives. You're going to do your nighttime skincare routine as normal after you're going with your moisturizer. I'm going to go in with a nice thick layer of the Saraty healing ointment. So I'm going to product I absolutely swear by and any of my friends that I've put onto this will 100% tell you it is worth the hype. The healing ointment that's loaded with ceramides that are going to repair your skin barrier overnight. So basically it's going to help lock in all of the skincare that you applied before. And now looking at this product, you're immediately thinking, girl, this is going to clog my pores. Now worries, this is specifically formulated to not clog your pores. To say for acne prone skin, my eczema girl leaves my sensitive skin girl leaves especially are going to love this. I do this almost every night in my skin care routine, but especially on the night where my skin needs a little extra love. No, it's not going to run your cheats or your pillows, but it is going to give you the juiciest skin when you wake up in the morning. Also love using this as a hand treatment because my hands get super, super dry. This one's hub right here has so many benefits for soothing and protecting your skin's barrier. And she's a tortable. This is literally a non-negotiable in my nighttime skin care routine.","I'm about to put you on to one product that's going to transform your skin literally overnight. This is for the girl you want to wake up with the most hydrated, juiciest, supple skin of their lives. You're going to do your nighttime skincare routine as normal after you're going with your moisturizer. I'm going to go in with a nice thick layer of the Saraty healing ointment. So I'm going to product I absolutely swear by and any of my friends that I've put onto this will 100% tell you it is worth the hype. The healing ointment that's loaded with ceramides that are going to repair your skin barrier overnight. So basically it's going to help lock in all of the skincare that you applied before. And now looking at this product, you're immediately thinking, girl, this is going to clog my pores. Now worries, this is specifically formulated to not clog your pores. To say for acne prone skin, my eczema girl leaves my sensitive skin girl leaves especially are going to love this. I do this almost every night in my skincare routine, but especially on the night where my skin needs a little extra love. No, it's not going to run your cheats or your pillows, but it is going to give you the juiciest skin when you wake up in the morning. Also love using this as a hand treatment because my hands get super, super dry. This one's hub right here has so many benefits for soothing and protecting your skin's barrier. And she's a tortable. This is literally a non-negotiable in my nighttime skincare routine.",en,success,,1.0,68.59,happiness,0.6603,success,50,5,5/5,0.5333,ElenaRyumina/face_emotion_recognition,
https://www.tiktok.com/@mellsdiary/video/7275053109515242784,Is CeraVe moisturising cream good for your skin? what should I do next,240,neutral,data\videos\video_037.mp4,data\audios\video_037.mp3,Let's test your Ravi moisturizing cream. Ph testing paper. Let's see the Ph. Ph is 6. Good for your skin.,Let's test your Ravi moisturizing cream. Ph testing paper. Let's see the Ph. Ph is 6. Good for your skin.,en,success,,1.0,12.4,no_face,0.0,no_face,0,0,0/0,0.0,ElenaRyumina/face_emotion_recognition,
https://www.tiktok.com/@darkskinprince_/video/7592050216291814711,skincare# fyp# 😀 ??Which one yall picking up skincareproduct# skincaretips# CeraVe@ darkskinprince#,7976,neutral,data\videos\video_038.mp4,data\audios\video_038.mp3,"So which cleanser is best for your skin? Well, let's find out. Starting off with the forming facial cleansing. Now this bad boy right here is best used for people with oily and acne prone skin. So what it does is it foams up or removes any excess oil without stripping your face. So if you get shinier, break out easily, this one's for you. Next what we have is the hydrating facial cleansing. Now this one right here is for people with dry and sensitive skin. This one does not foam up, it's super gentle and keeps you skin moisturized. So if your skin feels flaky or irritated, use this one right here. And lastly we have the renewing essay cleanser. essay is short for salicylic acid. So this one's best for people with textured skin, bumps or just clocked pores. Since it has salicylic acid, it also gently exfoliates. So it's also great for rough skin, blackheads or body acne, but just don't overuse it. If your skin is oily, use the foaming facial cleanser. If it's dry, use the hydrating facial cleanser. And if you have bumpy or clocked pores, use the renewing essay cleanser. Anyways, I hope you guys enjoyed. Like and follow for more. Deuces.","So which cleanser is best for your skin? Well, let's find out. Starting off with the forming facial cleansing. Now this bad boy right here is best used for people with oily and acne prone skin. So what it does is it foams up or removes any excess oil without stripping your face. So if you get shinier, break out easily, this one's for you. Next what we have is the hydrating facial cleansing. Now this one right here is for people with dry and sensitive skin. This one does not foam up, it's super gentle and keeps you skin moisturized. So if your skin feels flaky or irritated, use this one right here. And lastly we have the renewing essay cleanser. essay is short for salicylic acid. So this one's best for people with textured skin, bumps or just clocked pores. Since it has salicylic acid, it also gently exfoliates. So it's also great for rough skin, blackheads or body acne, but just don't overuse it. If your skin is oily, use the foaming facial cleanser. If it's dry, use the hydrating facial cleanser. And if you have bumpy or clocked pores, use the renewing essay cleanser. Anyways, I hope you guys enjoyed. Like and follow for more. Deuces.",en,success,,1.0,55.36,surprise,0.2809,uncertain,10,1,1/1,0.0478,ElenaRyumina/face_emotion_recognition,
https://www.tiktok.com/@exploringholistically/video/7490663346824465710,CeraVe This has gotta be the worst sunscreen I've ever tried. It did not rub in at all. Any rosacea friendly / demodex mite friendly sunscreen recommendations?,502,negative,data\videos\video_039.mp4,data\audios\video_039.mp3,"It's temporarily giving up on my non-toxic skincare to try and clear my potential Demadex mites, and I tried this on screen. I look, this has got to be the worst finish to a sunscreen I've ever used in my life. Like, it is so mad. It like is not rubbing in well. Like, you can literally... I don't know. It's in my eyebrow. Like, this is the worst. It is, this is horrific. I'm like, is this even worth like trying to get used to because this sunscreen is terrible. Like number one, I look like a ghost now. Yeah, I don't really know about this. And I mean, I do know zinc sunscreens like can make you like skin a lot more white. Like they don't rub in. They'll leave like a white cast. But guys, I don't know if I can go out on public. Like, can we look at this? Why? I don't know. This is horrific. Like, I look like Casper. I don't know if this sunscreen is given worth trying. Like, getting used to. This is... terrible.","It's temporarily giving up on my non-toxic skincare to try and clear my potential Demadex mites, and I tried this on screen. I look, this has got to be the worst finish to a sunscreen I've ever used in my life. Like, it is so mad. It like is not rubbing in well. Like, you can literally... I don't know. It's in my eyebrow. Like, this is the worst. It is, this is horrific. I'm like, is this even worth like trying to get used to because this sunscreen is terrible. Like number one, I look like a ghost now. Yeah, I don't really know about this. And I mean, I do know zinc sunscreens like can make you like skin a lot more white. Like they don't rub in. They'll leave like a white cast. But guys, I don't know if I can go out on public. Like, can we look at this? Why? I don't know. This is horrific. Like, I look like Casper. I don't know if this sunscreen is given worth trying. Like, getting used to. This is... terrible.",en,success,,1.0,92.65,surprise,0.2999,uncertain,50,5,4/5,0.0497,ElenaRyumina/face_emotion_recognition,
https://www.tiktok.com/@chinnyama/video/7450722954503032106,cerave facial cleanser for your skin type #creatorsearchinsights #skincareroutine #facialcleanser #cerave #cleanser #CeraVe #skincare101,635,neutral,data\videos\video_040.mp4,data\audios\video_040.mp3,"I want you guys to know the difference between the survey hydrates in facial cleanser and the survey cream to foam cleanser. The hydrates in facial cleanser is for those with sensitive skin and for those with dry skin. If you look at it, you see more strawberries. Why the cream to foam cleanser is for those that wear makeup? Because when you use it, you don't have to double cleanse. But even though they are both for normal to dry skin and they are both hydrates in, I want you to know that if you use a cleanse that has foam, that foam has the tendency to dry as moisture from your skin. So if you have to choose between the put of them, I have a very dry skin. Go for the hydrates in facial cleanser.","I want you guys to know the difference between the CeraVe hydrates in facial cleanser and the CeraVe cream to foam cleanser. The hydrates in facial cleanser is for those with sensitive skin and for those with dry skin. If you look at it, you see more strawberries. Why the cream to foam cleanser is for those that wear makeup? Because when you use it, you don't have to double cleanse. But even though they are both for normal to dry skin and they are both hydrates in, I want you to know that if you use a cleanse that has foam, that foam has the tendency to dry as moisture from your skin. So if you have to choose between the put of them, I have a very dry skin. Go for the hydrates in facial cleanser.",en,success,,1.0,44.44,neutral,0.2575,uncertain,40,4,2/4,0.1018,ElenaRyumina/face_emotion_recognition,
https://www.tiktok.com/@oliviarhyin/video/7537456648680525086,My favorite face wash 🫧#facewash #skincareroutine #skincare #creatorsearchinsights #cerave #fyp @CeraVe,99,positive,data\videos\video_041.mp4,data\audios\video_041.mp3,"Okay, hi, I just wanted to share about one of my skincare favorites. I have acne sensitive skin, but this does not make me break out at all, and if anything it helps it. I give all things to the ceremony, filming face cleanser, and I've been using it for probably half a decade now, and my skin doesn't ever look clear, go buy it.","Okay, hi, I just wanted to share about one of my skincare favorites. I have acne sensitive skin, but this does not make me break out at all, and if anything it helps it. I give all things to the ceremony, filming face cleanser, and I've been using it for probably half a decade now, and my skin doesn't ever look clear, go buy it.",en,success,,1.0,13.19,neutral,0.2579,uncertain,50,5,3/5,-0.0203,ElenaRyumina/face_emotion_recognition,
https://www.tiktok.com/@bettistringfellow/video/7068086239416716591,ShowUsYourDrawers# cerave# I wanted to love it CeraVe@ horrorstory# growthcontent# fashionblogger# tiktokgrowthtips# productsidontlike#,530,negative,data\videos\video_042.mp4,data\audios\video_042.mp3,"Okay, so if you watched my holta haul then you will know that I talked about my face wash That was literally burning my face and stinging and I just wanted to show you how red My face is and it's like warm to the touch and it's been like that all day In my last two videos you can kind of tell like how red my face has been and like compared to my neck It's so red and like I'm not hot or I haven't been outside to get like windburn or anything But this is the face wash that I have been using and I wanted to love it when I bought it And I really love like the texture and everything of it, but it like literally burns my face So I used to last night and I used it this morning and then after while like while I'm watching my face My face will burn and then when I put on my SPF moisturizer my face would burn so I know it's not my moisturizer because my face was burning before I even put that on So the only thing I corrected down to was this face wash and I've like tested it in the past week So yeah, those for you asking that was the face wash","Okay, so if you watched my holta haul then you will know that I talked about my face wash That was literally burning my face and stinging and I just wanted to show you how red My face is and it's like warm to the touch and it's been like that all day In my last two videos you can kind of tell like how red my face has been and like compared to my neck It's so red and like I'm not hot or I haven't been outside to get like windburn or anything But this is the face wash that I have been using and I wanted to love it when I bought it And I really love like the texture and everything of it, but it like literally burns my face So I used to last night and I used it this morning and then after while like while I'm watching my face My face will burn and then when I put on my SPF moisturizer my face would burn so I know it's not my moisturizer because my face was burning before I even put that on So the only thing I corrected down to was this face wash and I've like tested it in the past week So yeah, those for you asking that was the face wash",en,success,,1.0,58.33,neutral,0.304,uncertain,50,5,2/5,0.0343,ElenaRyumina/face_emotion_recognition,
https://www.tiktok.com/@tamunoabbey/video/7616394878360096022,CeraVe Invisible Hydrating Fluid Sunscreen SPF 50 on Dark Skin - It leaves a cast - It stings my eyes - It pills #cerave #sunscreen #sunscreenviral,13100,negative,data\videos\video_043.mp4,data\audios\video_043.mp3,"Oh my god! The worst is happening right now. Today I'm testing Saravi Invisible Hydrating Fluid SPF50. Let's see what kind of hydrating this one is. Because this is a chemical sunscreen, I don't expect it to leave a cast on my skin. I just told you guys that this would not leave a cast on my face right. Guess we just checked the sunscreen feel best. I did. Even all T150, TNS of S, Avo Benzone, Enzo Lizzo, TNS of M, and even all A+. TNS of M will always leave a cast on my skin. Oh my days. Oh my god! The worst is happening right now. It is peeling. I have no single product on my face. I'm going to go to the bathroom to take this off. I'll come back to apply it again and we'll see.","Oh my god! The worst is happening right now. Today I'm testing Saravi Invisible Hydrating Fluid SPF50. Let's see what kind of hydrating this one is. Because this is a chemical sunscreen, I don't expect it to leave a cast on my skin. I just told you guys that this would not leave a cast on my face right. Guess we just checked the sunscreen feel best. I did. Even all T150, TNS of S, Avo Benzone, Enzo Lizzo, TNS of M, and even all A+. TNS of M will always leave a cast on my skin. Oh my days. Oh my god! The worst is happening right now. It is peeling. I have no single product on my face. I'm going to go to the bathroom to take this off. I'll come back to apply it again and we'll see.",en,success,,1.0,56.05,sadness,0.2772,uncertain,50,5,3/5,0.0592,ElenaRyumina/face_emotion_recognition,
